,box date,month,wkday,game type,game count,list of games
,2017-04-12,Apr,Wed,Regular Season,15,LAN-CHN ... SDN-COL ... ATL-MIA ... NYN-PHI ... CIN-PIT ... ARI-SFN ... SLN-WAS ... TEX-ANA ... BAL-BOS ... CHA-CLE ... MIN-DET ... OAK-KCA ... TBA-NYA ... HOU-SEA ... MIL-TOR
,2017-04-13,Apr,Thu,Regular Season,11,LAN-CHN ... MIL-CIN ... NYN-MIA ... COL-SFN ... TEX-ANA ... PIT-BOS ... CHA-CLE ... MIN-DET ... OAK-KCA ... TBA-NYA ... BAL-TOR
,2017-04-14,Apr,Fri,Regular Season,15,SDN-ATL ... PIT-CHN ... MIL-CIN ... ARI-LAN ... NYN-MIA ... COL-SFN ... PHI-WAS ... TBA-BOS ... DET-CLE ... ANA-KCA ... CHA-MIN ... SLN-NYA ... HOU-OAK ... TEX-SEA ... BAL-TOR
,2017-04-15,Apr,Sat,Regular Season,15,SDN-ATL ... PIT-CHN ... MIL-CIN ... ARI-LAN ... NYN-MIA ... COL-SFN ... PHI-WAS ... TBA-BOS ... DET-CLE ... ANA-KCA ... CHA-MIN ... SLN-NYA ... HOU-OAK ... TEX-SEA ... BAL-TOR
,2017-04-16,Apr,Sun,Regular Season,14,SDN-ATL ... PIT-CHN ... MIL-CIN ... ARI-LAN ... NYN-MIA ... COL-SFN ... PHI-WAS ... TBA-BOS ... DET-CLE ... ANA-KCA ... CHA-MIN ... SLN-NYA ... TEX-SEA ... BAL-TOR
,2017-04-17,Apr,Mon,Regular Season,10,SDN-ATL ... MIL-CHN ... ARI-LAN ... PIT-SLN ... TBA-BOS ... ANA-HOU ... CLE-MIN ... CHA-NYA ... TEX-OAK ... MIA-SEA
,2017-04-18,Apr,Tue,Regular Season,15,WAS-ATL ... MIL-CHN ... BAL-CIN ... COL-LAN ... PHI-NYN ... ARI-SDN ... PIT-SLN ... ANA-HOU ... SFN-KCA ... CLE-MIN ... CHA-NYA ... TEX-OAK ... MIA-SEA ... DET-TBA ... BOS-TOR
,2017-04-19,Apr,Wed,Regular Season,14,WAS-ATL ... MIL-CHN ... BAL-CIN ... COL-LAN ... PHI-NYN ... ARI-SDN ... PIT-SLN ... ANA-HOU ... SFN-KCA ... CHA-NYA ... TEX-OAK ... MIA-SEA ... DET-TBA ... BOS-TOR
,2017-04-20,Apr,Thu,Regular Season,11,WAS-ATL ... BAL-CIN ... SLN-MIL ... PHI-NYN ... ARI-SDN ... ANA-HOU ... CLE-MIN ... SEA-OAK ... DET-TBA ... KCA-TEX ... BOS-TOR
,2017-04-21,Apr,Fri,Regular Season,15,LAN-ARI ... CHN-CIN ... SFN-COL ... SLN-MIL ... WAS-NYN ... ATL-PHI ... NYA-PIT ... MIA-SDN ... TOR-ANA ... BOS-BAL ... CLE-CHA ... DET-MIN ... SEA-OAK ... HOU-TBA ... KCA-TEX
,2017-04-22,Apr,Sat,Regular Season,15,LAN-ARI ... CHN-CIN ... SFN-COL ... SLN-MIL ... WAS-NYN ... ATL-PHI ... NYA-PIT ... MIA-SDN ... TOR-ANA ... BOS-BAL ... CLE-CHA ... DET-MIN ... SEA-OAK ... HOU-TBA ... KCA-TEX
,2017-04-23,Apr,Sun,Regular Season,15,LAN-ARI ... CHN-CIN ... SFN-COL ... SLN-MIL ... WAS-NYN ... ATL-PHI ... NYA-PIT ... MIA-SDN ... TOR-ANA ... BOS-BAL ... CLE-CHA ... DET-MIN ... SEA-OAK ... HOU-TBA ... KCA-TEX
,2017-04-24,Apr,Mon,Regular Season,9,SDN-ARI ... WAS-COL ... CIN-MIL ... CHN-PIT ... LAN-SFN ... TOR-ANA ... TBA-BAL ... KCA-CHA ... MIN-TEX
,2017-04-25,Apr,Tue,Regular Season,12,SDN-ARI ... WAS-COL ... CIN-MIL ... CHN-PIT ... LAN-SFN ... TOR-SLN ... OAK-ANA ... TBA-BAL ... KCA-CHA ... HOU-CLE ... SEA-DET ... MIN-TEX
,2017-04-26,Apr,Wed,Regular Season,14,SDN-ARI ... WAS-COL ... CIN-MIL ... ATL-NYN ... MIA-PHI ... CHN-PIT ... LAN-SFN ... OAK-ANA ... TBA-BAL ... NYA-BOS ... KCA-CHA ... HOU-CLE ... SEA-DET ... MIN-TEX
,2017-04-27,Apr,Thu,Regular Season,11,SDN-ARI ... WAS-COL ... ATL-NYN ... MIA-PHI ... LAN-SFN ... TOR-SLN ... TOR-SLN ... OAK-ANA ... NYA-BOS ... HOU-CLE ... SEA-DET
,2017-04-28,Apr,Fri,Regular Season,15,COL-ARI ... PHI-LAN ... PIT-MIA ... ATL-MIL ... SDN-SFN ... CIN-SLN ... NYN-WAS ... CHN-BOS ... SEA-CLE ... CHA-DET ... OAK-HOU ... MIN-KCA ... BAL-NYA ... ANA-TEX ... TBA-TOR
,2017-04-29,Apr,Sat,Regular Season,13,COL-ARI ... PHI-LAN ... PIT-MIA ... ATL-MIL ... SDN-SFN ... NYN-WAS ... CHN-BOS ... SEA-CLE ... CHA-DET ... OAK-HOU ... BAL-NYA ... ANA-TEX ... TBA-TOR
,2017-04-30,Apr,Sun,Regular Season,15,COL-ARI ... PHI-LAN ... PIT-MIA ... ATL-MIL ... SDN-SFN ... CIN-SLN ... NYN-WAS ... CHN-BOS ... SEA-CLE ... CHA-DET ... OAK-HOU ... MIN-KCA ... BAL-NYA ... ANA-TEX ... TBA-TOR
,2017-05-01,May,Mon,Regular Season,11,NYN-ATL ... PHI-CHN ... PIT-CIN ... SFN-LAN ... TBA-MIA ... MIL-SLN ... BAL-BOS ... CLE-DET ... TEX-HOU ... CHA-KCA ... TOR-NYA
,2017-05-02,May,Tue,Regular Season,15,NYN-ATL ... PHI-CHN ... PIT-CIN ... SFN-LAN ... TBA-MIA ... COL-SDN ... MIL-SLN ... ARI-WAS ... BAL-BOS ... CLE-DET ... TEX-HOU ... CHA-KCA ... OAK-MIN ... TOR-NYA ... ANA-SEA
,2017-05-03,May,Wed,Regular Season,14,NYN-ATL ... PHI-CHN ... PIT-CIN ... SFN-LAN ... COL-SDN ... ARI-WAS ... BAL-BOS ... CLE-DET ... TEX-HOU ... CHA-KCA ... OAK-MIN ... TOR-NYA ... ANA-SEA ... MIA-TBA
,2017-05-04,May,Thu,Regular Season,11,PHI-CHN ... PIT-CIN ... COL-SDN ... MIL-SLN ... ARI-WAS ... BAL-BOS ... TEX-HOU ... CHA-KCA ... OAK-MIN ... ANA-SEA ... MIA-TBA
,2017-05-05,May,Fri,Regular Season,15,SLN-ATL ... NYA-CHN ... SFN-CIN ... ARI-COL ... MIA-NYN ... WAS-PHI ... MIL-PIT ... LAN-SDN ... HOU-ANA ... CHA-BAL ... CLE-KCA ... BOS-MIN ... DET-OAK ... TEX-SEA ... TOR-TBA
,2017-05-06,May,Sat,Regular Season,15,SLN-ATL ... NYA-CHN ... SFN-CIN ... ARI-COL ... MIA-NYN ... WAS-PHI ... MIL-PIT ... LAN-SDN ... HOU-ANA ... CHA-BAL ... CLE-KCA ... BOS-MIN ... DET-OAK ... TEX-SEA ... TOR-TBA
,2017-05-07,May,Sun,Regular Season,14,SLN-ATL ... NYA-CHN ... SFN-CIN ... ARI-COL ... MIA-NYN ... WAS-PHI ... MIL-PIT ... HOU-ANA ... CHA-BAL ... CLE-KCA ... BOS-MIN ... DET-OAK ... TEX-SEA ... TOR-TBA
,2017-05-08,May,Mon,Regular Season,9,NYA-CIN ... PIT-LAN ... SLN-MIA ... SFN-NYN ... TEX-SDN ... WAS-BAL ... ANA-OAK ... KCA-TBA ... CLE-TOR
,2017-05-09,May,Tue,Regular Season,16,DET-ARI ... NYA-CIN ... CHN-COL ... CHN-COL ... PIT-LAN ... SLN-MIA ... BOS-MIL ... SFN-NYN ... SEA-PHI ... TEX-SDN ... WAS-BAL ... MIN-CHA ... ATL-HOU ... ANA-OAK ... KCA-TBA ... CLE-TOR
,2017-05-10,May,Wed,Regular Season,13,DET-ARI ... CHN-COL ... PIT-LAN ... SLN-MIA ... BOS-MIL ... SFN-NYN ... SEA-PHI ... BAL-WAS ... ATL-HOU ... ANA-OAK ... KCA-TBA ... SDN-TEX ... CLE-TOR
,2017-05-11,May,Thu,Regular Season,10,PIT-ARI ... LAN-COL ... BOS-MIL ... CIN-SFN ... DET-ANA ... MIN-CHA ... HOU-NYA ... KCA-TBA ... SDN-TEX ... SEA-TOR
,2017-05-12,May,Fri,Regular Season,14,PIT-ARI ... LAN-COL ... ATL-MIA ... NYN-MIL ... CIN-SFN ... CHN-SLN ... DET-ANA ... TBA-BOS ... SDN-CHA ... MIN-CLE ... BAL-KCA ... HOU-NYA ... OAK-TEX ... SEA-TOR
,2017-05-13,May,Sat,Regular Season,14,PIT-ARI ... LAN-COL ... ATL-MIA ... NYN-MIL ... CIN-SFN ... CHN-SLN ... PHI-WAS ... DET-ANA ... TBA-BOS ... SDN-CHA ... MIN-CLE ... BAL-KCA ... OAK-TEX ... SEA-TOR
,2017-05-14,May,Sun,Regular Season,17,PIT-ARI ... LAN-COL ... ATL-MIA ... NYN-MIL ... CIN-SFN ... CHN-SLN ... PHI-WAS ... PHI-WAS ... DET-ANA ... TBA-BOS ... SDN-CHA ... MIN-CLE ... BAL-KCA ... HOU-NYA ... HOU-NYA ... OAK-TEX ... SEA-TOR
,2017-05-15,May,Mon,Regular Season,8,NYN-ARI ... HOU-MIA ... MIL-SDN ... LAN-SFN ... CHA-ANA ... TBA-CLE ... OAK-SEA ... ATL-TOR
,2017-05-16,May,Tue,Regular Season,15,NYN-ARI ... CIN-CHN ... HOU-MIA ... WAS-PIT ... MIL-SDN ... LAN-SFN ... BOS-SLN ... CHA-ANA ... TBA-CLE ... BAL-DET ... NYA-KCA ... COL-MIN ... OAK-SEA ... PHI-TEX ... ATL-TOR
,2017-05-17,May,Wed,Regular Season,14,NYN-ARI ... TOR-ATL ... CIN-CHN ... HOU-MIA ... WAS-PIT ... MIL-SDN ... LAN-SFN ... BOS-SLN ... CHA-ANA ... TBA-CLE ... BAL-DET ... NYA-KCA ... OAK-SEA ... PHI-TEX
,2017-05-18,May,Thu,Regular Season,12,TOR-ATL ... CIN-CHN ... MIA-LAN ... WAS-PIT ... MIL-SDN ... BAL-DET ... NYA-KCA ... COL-MIN ... COL-MIN ... BOS-OAK ... CHA-SEA ... PHI-TEX
,2017-05-19,May,Fri,Regular Season,15,WAS-ATL ... MIL-CHN ... COL-CIN ... MIA-LAN ... ANA-NYN ... PHI-PIT ... ARI-SDN ... SFN-SLN ... TOR-BAL ... TEX-DET ... CLE-HOU ... KCA-MIN ... BOS-OAK ... CHA-SEA ... NYA-TBA
,2017-05-20,May,Sat,Regular Season,13,WAS-ATL ... COL-CIN ... MIA-LAN ... ANA-NYN ... PHI-PIT ... ARI-SDN ... SFN-SLN ... TOR-BAL ... TEX-DET ... CLE-HOU ... BOS-OAK ... CHA-SEA ... NYA-TBA
,2017-05-21,May,Sun,Regular Season,16,WAS-ATL ... MIL-CHN ... COL-CIN ... MIA-LAN ... ANA-NYN ... PHI-PIT ... ARI-SDN ... SFN-SLN ... TOR-BAL ... TEX-DET ... CLE-HOU ... KCA-MIN ... KCA-MIN ... BOS-OAK ... CHA-SEA ... NYA-TBA
,2017-05-22,May,Mon,Regular Season,9,CHA-ARI ... PIT-ATL ... SFN-CHN ... CLE-CIN ... COL-PHI ... MIN-BAL ... DET-HOU ... KCA-NYA ... ANA-TBA
,2017-05-23,May,Tue,Regular Season,15,CHA-ARI ... PIT-ATL ... SFN-CHN ... CLE-CIN ... SLN-LAN ... TOR-MIL ... SDN-NYN ... COL-PHI ... SEA-WAS ... MIN-BAL ... TEX-BOS ... DET-HOU ... KCA-NYA ... MIA-OAK ... ANA-TBA
,2017-05-24,May,Wed,Regular Season,15,CHA-ARI ... PIT-ATL ... SFN-CHN ... SLN-LAN ... TOR-MIL ... SDN-NYN ... COL-PHI ... SEA-WAS ... MIN-BAL ... TEX-BOS ... CIN-CLE ... DET-HOU ... KCA-NYA ... MIA-OAK ... ANA-TBA
,2017-05-25,May,Thu,Regular Season,10,PIT-ATL ... SFN-CHN ... SLN-LAN ... ARI-MIL ... SDN-NYN ... COL-PHI ... SEA-WAS ... TEX-BOS ... DET-HOU ... ANA-TBA
,2017-05-26,May,Fri,Regular Season,15,SLN-COL ... CHN-LAN ... ANA-MIA ... ARI-MIL ... CIN-PHI ... NYN-PIT ... ATL-SFN ... SDN-WAS ... SEA-BOS ... DET-CHA ... KCA-CLE ... BAL-HOU ... TBA-MIN ... OAK-NYA ... TEX-TOR
,2017-05-27,May,Sat,Regular Season,16,SLN-COL ... CHN-LAN ... ANA-MIA ... ARI-MIL ... CIN-PHI ... NYN-PIT ... ATL-SFN ... SDN-WAS ... SEA-BOS ... DET-CHA ... DET-CHA ... KCA-CLE ... BAL-HOU ... TBA-MIN ... OAK-NYA ... TEX-TOR
,2017-05-28,May,Sun,Regular Season,15,SLN-COL ... CHN-LAN ... ANA-MIA ... ARI-MIL ... CIN-PHI ... NYN-PIT ... ATL-SFN ... SDN-WAS ... SEA-BOS ... DET-CHA ... KCA-CLE ... BAL-HOU ... TBA-MIN ... OAK-NYA ... TEX-TOR
,2017-05-29,May,Mon,Regular Season,15,SEA-COL ... PHI-MIA ... MIL-NYN ... ARI-PIT ... CHN-SDN ... WAS-SFN ... LAN-SLN ... ATL-ANA ... NYA-BAL ... BOS-CHA ... OAK-CLE ... DET-KCA ... HOU-MIN ... TBA-TEX ... CIN-TOR
,2017-05-30,May,Tue,Regular Season,15,SEA-COL ... PHI-MIA ... MIL-NYN ... ARI-PIT ... CHN-SDN ... WAS-SFN ... LAN-SLN ... ATL-ANA ... NYA-BAL ... BOS-CHA ... OAK-CLE ... DET-KCA ... HOU-MIN ... TBA-TEX ... CIN-TOR
,2017-05-31,May,Wed,Regular Season,15,PHI-MIA ... MIL-NYN ... ARI-PIT ... CHN-SDN ... WAS-SFN ... LAN-SLN ... ATL-ANA ... NYA-BAL ... BOS-CHA ... OAK-CLE ... DET-KCA ... HOU-MIN ... COL-SEA ... TBA-TEX ... CIN-TOR
,2017-06-01,Jun,Thu,Regular Season,8,ARI-MIA ... MIL-NYN ... LAN-SLN ... MIN-ANA ... BOS-BAL ... OAK-CLE ... COL-SEA ... NYA-TOR
,2017-06-02,Jun,Fri,Regular Season,15,SLN-CHN ... ATL-CIN ... ARI-MIA ... LAN-MIL ... PIT-NYN ... SFN-PHI ... COL-SDN ... MIN-ANA ... BOS-BAL ... CHA-DET ... CLE-KCA ... WAS-OAK ... TBA-SEA ... HOU-TEX ... NYA-TOR
,2017-06-03,Jun,Sat,Regular Season,15,SLN-CHN ... ATL-CIN ... ARI-MIA ... LAN-MIL ... PIT-NYN ... SFN-PHI ... COL-SDN ... MIN-ANA ... BOS-BAL ... CHA-DET ... CLE-KCA ... WAS-OAK ... TBA-SEA ... HOU-TEX ... NYA-TOR
,2017-06-04,Jun,Sun,Regular Season,15,SLN-CHN ... ATL-CIN ... ARI-MIA ... LAN-MIL ... PIT-NYN ... SFN-PHI ... COL-SDN ... MIN-ANA ... BOS-BAL ... CHA-DET ... CLE-KCA ... WAS-OAK ... TBA-SEA ... HOU-TEX ... NYA-TOR
,2017-06-05,Jun,Mon,Regular Season,7,PHI-ATL ... MIA-CHN ... SLN-CIN ... WAS-LAN ... SFN-MIL ... HOU-KCA ... TOR-OAK
,2017-06-06,Jun,Tue,Regular Season,15,SDN-ARI ... PHI-ATL ... MIA-CHN ... SLN-CIN ... CLE-COL ... WAS-LAN ... SFN-MIL ... PIT-BAL ... ANA-DET ... HOU-KCA ... BOS-NYA ... TOR-OAK ... MIN-SEA ... CHA-TBA ... NYN-TEX
,2017-06-07,Jun,Wed,Regular Season,15,SDN-ARI ... PHI-ATL ... MIA-CHN ... SLN-CIN ... CLE-COL ... WAS-LAN ... SFN-MIL ... PIT-BAL ... ANA-DET ... HOU-KCA ... BOS-NYA ... TOR-OAK ... MIN-SEA ... CHA-TBA ... NYN-TEX
,2017-06-08,Jun,Thu,Regular Season,12,SDN-ARI ... PHI-ATL ... COL-CHN ... SLN-CIN ... SFN-MIL ... MIA-PIT ... BAL-WAS ... ANA-DET ... HOU-KCA ... BOS-NYA ... MIN-SEA ... CHA-TBA
,2017-06-09,Jun,Fri,Regular Season,15,MIL-ARI ... NYN-ATL ... COL-CHN ... CIN-LAN ... MIA-PIT ... KCA-SDN ... MIN-SFN ... PHI-SLN ... TEX-WAS ... DET-BOS ... CHA-CLE ... ANA-HOU ... BAL-NYA ... TOR-SEA ... OAK-TBA
,2017-06-10,Jun,Sat,Regular Season,17,MIL-ARI ... NYN-ATL ... NYN-ATL ... COL-CHN ... CIN-LAN ... MIA-PIT ... KCA-SDN ... MIN-SFN ... PHI-SLN ... TEX-WAS ... DET-BOS ... CHA-CLE ... ANA-HOU ... BAL-NYA ... TOR-SEA ... OAK-TBA ... OAK-TBA
,2017-06-11,Jun,Sun,Regular Season,15,MIL-ARI ... NYN-ATL ... COL-CHN ... CIN-LAN ... MIA-PIT ... KCA-SDN ... MIN-SFN ... PHI-SLN ... TEX-WAS ... DET-BOS ... CHA-CLE ... ANA-HOU ... BAL-NYA ... TOR-SEA ... OAK-TBA
,2017-06-12,Jun,Mon,Regular Season,9,CHN-NYN ... COL-PIT ... CIN-SDN ... ATL-WAS ... NYA-ANA ... PHI-BOS ... BAL-CHA ... TEX-HOU ... SEA-MIN
,2017-06-13,Jun,Tue,Regular Season,16,OAK-MIA ... CHN-NYN ... COL-PIT ... CIN-SDN ... KCA-SFN ... MIL-SLN ... MIL-SLN ... ATL-WAS ... NYA-ANA ... PHI-BOS ... BAL-CHA ... LAN-CLE ... ARI-DET ... TEX-HOU ... SEA-MIN ... TBA-TOR
,2017-06-14,Jun,Wed,Regular Season,15,OAK-MIA ... CHN-NYN ... BOS-PHI ... COL-PIT ... CIN-SDN ... KCA-SFN ... MIL-SLN ... ATL-WAS ... NYA-ANA ... BAL-CHA ... LAN-CLE ... ARI-DET ... TEX-HOU ... SEA-MIN ... TBA-TOR
,2017-06-15,Jun,Thu,Regular Season,10,SFN-COL ... WAS-NYN ... BOS-PHI ... MIL-SLN ... KCA-ANA ... BAL-CHA ... LAN-CLE ... TBA-DET ... SEA-MIN ... NYA-OAK
,2017-06-16,Jun,Fri,Regular Season,15,MIA-ATL ... LAN-CIN ... SFN-COL ... SDN-MIL ... WAS-NYN ... ARI-PHI ... CHN-PIT ... KCA-ANA ... SLN-BAL ... TBA-DET ... BOS-HOU ... CLE-MIN ... NYA-OAK ... SEA-TEX ... CHA-TOR
,2017-06-17,Jun,Sat,Regular Season,16,MIA-ATL ... LAN-CIN ... SFN-COL ... SDN-MIL ... WAS-NYN ... ARI-PHI ... CHN-PIT ... KCA-ANA ... SLN-BAL ... TBA-DET ... BOS-HOU ... CLE-MIN ... CLE-MIN ... NYA-OAK ... SEA-TEX ... CHA-TOR
,2017-06-18,Jun,Sun,Regular Season,15,MIA-ATL ... LAN-CIN ... SFN-COL ... SDN-MIL ... WAS-NYN ... ARI-PHI ... CHN-PIT ... KCA-ANA ... SLN-BAL ... TBA-DET ... BOS-HOU ... CLE-MIN ... NYA-OAK ... SEA-TEX ... CHA-TOR
,2017-06-19,Jun,Mon,Regular Season,11,SFN-ATL ... SDN-CHN ... NYN-LAN ... WAS-MIA ... PIT-MIL ... CLE-BAL ... BOS-KCA ... HOU-OAK ... DET-SEA ... CIN-TBA ... TOR-TEX
,2017-06-20,Jun,Tue,Regular Season,15,SFN-ATL ... SDN-CHN ... ARI-COL ... NYN-LAN ... WAS-MIA ... PIT-MIL ... SLN-PHI ... CLE-BAL ... BOS-KCA ... CHA-MIN ... ANA-NYA ... HOU-OAK ... DET-SEA ... CIN-TBA ... TOR-TEX
,2017-06-21,Jun,Wed,Regular Season,15,SFN-ATL ... SDN-CHN ... ARI-COL ... NYN-LAN ... WAS-MIA ... PIT-MIL ... SLN-PHI ... CLE-BAL ... BOS-KCA ... CHA-MIN ... ANA-NYA ... HOU-OAK ... DET-SEA ... CIN-TBA ... TOR-TEX
,2017-06-22,Jun,Thu,Regular Season,12,SFN-ATL ... ARI-COL ... NYN-LAN ... CHN-MIA ... PIT-MIL ... SLN-PHI ... CLE-BAL ... CHA-MIN ... ANA-NYA ... HOU-OAK ... DET-SEA ... TOR-TEX
,2017-06-23,Jun,Fri,Regular Season,15,PHI-ARI ... MIL-ATL ... COL-LAN ... CHN-MIA ... DET-SDN ... NYN-SFN ... PIT-SLN ... CIN-WAS ... ANA-BOS ... OAK-CHA ... MIN-CLE ... TOR-KCA ... TEX-NYA ... HOU-SEA ... BAL-TBA
,2017-06-24,Jun,Sat,Regular Season,15,PHI-ARI ... MIL-ATL ... COL-LAN ... CHN-MIA ... DET-SDN ... NYN-SFN ... PIT-SLN ... CIN-WAS ... ANA-BOS ... OAK-CHA ... MIN-CLE ... TOR-KCA ... TEX-NYA ... HOU-SEA ... BAL-TBA
,2017-06-25,Jun,Sun,Regular Season,15,PHI-ARI ... MIL-ATL ... COL-LAN ... CHN-MIA ... DET-SDN ... NYN-SFN ... PIT-SLN ... CIN-WAS ... ANA-BOS ... OAK-CHA ... MIN-CLE ... TOR-KCA ... TEX-NYA ... HOU-SEA ... BAL-TBA
,2017-06-26,Jun,Mon,Regular Season,8,PHI-ARI ... ANA-LAN ... COL-SFN ... CIN-SLN ... CHN-WAS ... MIN-BOS ... NYA-CHA ... TEX-CLE
,2017-06-27,Jun,Tue,Regular Season,15,SLN-ARI ... MIL-CIN ... ANA-LAN ... NYN-MIA ... TBA-PIT ... ATL-SDN ... COL-SFN ... CHN-WAS ... MIN-BOS ... NYA-CHA ... TEX-CLE ... KCA-DET ... OAK-HOU ... PHI-SEA ... BAL-TOR
,2017-06-28,Jun,Wed,Regular Season,15,SLN-ARI ... MIL-CIN ... NYN-MIA ... TBA-PIT ... ATL-SDN ... COL-SFN ... CHN-WAS ... LAN-ANA ... MIN-BOS ... NYA-CHA ... TEX-CLE ... KCA-DET ... OAK-HOU ... PHI-SEA ... BAL-TOR
,2017-06-29,Jun,Thu,Regular Season,13,SLN-ARI ... MIL-CIN ... NYN-MIA ... TBA-PIT ... ATL-SDN ... CHN-WAS ... LAN-ANA ... MIN-BOS ... NYA-CHA ... TEX-CLE ... KCA-DET ... OAK-HOU ... BAL-TOR
,2017-06-30,Jun,Fri,Regular Season,14,COL-ARI ... CHN-CIN ... MIA-MIL ... PHI-NYN ... SFN-PIT ... LAN-SDN ... WAS-SLN ... SEA-ANA ... TBA-BAL ... TEX-CHA ... NYA-HOU ... MIN-KCA ... ATL-OAK ... BOS-TOR
,2017-07-01,Jul,Sat,Regular Season,17,COL-ARI ... CHN-CIN ... MIA-MIL ... PHI-NYN ... SFN-PIT ... LAN-SDN ... WAS-SLN ... SEA-ANA ... TBA-BAL ... TEX-CHA ... CLE-DET ... CLE-DET ... NYA-HOU ... MIN-KCA ... MIN-KCA ... ATL-OAK ... BOS-TOR
,2017-07-02,Jul,Sun,Regular Season,15,COL-ARI ... CHN-CIN ... MIA-MIL ... PHI-NYN ... SFN-PIT ... LAN-SDN ... WAS-SLN ... SEA-ANA ... TBA-BAL ... TEX-CHA ... CLE-DET ... NYA-HOU ... MIN-KCA ... ATL-OAK ... BOS-TOR
,2017-07-03,Jul,Mon,Regular Season,10,CIN-COL ... BAL-MIL ... PIT-PHI ... MIA-SLN ... NYN-WAS ... ANA-MIN ... TOR-NYA ... CHA-OAK ... KCA-SEA ... BOS-TEX
,2017-07-04,Jul,Tue,Regular Season,15,HOU-ATL ... TBA-CHN ... CIN-COL ... ARI-LAN ... BAL-MIL ... PIT-PHI ... MIA-SLN ... NYN-WAS ... SDN-CLE ... SFN-DET ... ANA-MIN ... TOR-NYA ... CHA-OAK ... KCA-SEA ... BOS-TEX
,2017-07-05,Jul,Wed,Regular Season,14,HOU-ATL ... TBA-CHN ... CIN-COL ... ARI-LAN ... BAL-MIL ... PIT-PHI ... MIA-SLN ... SDN-CLE ... SFN-DET ... ANA-MIN ... TOR-NYA ... CHA-OAK ... KCA-SEA ... BOS-TEX
,2017-07-06,Jul,Thu,Regular Season,12,MIL-CHN ... CIN-COL ... ARI-LAN ... PIT-PHI ... MIA-SLN ... ATL-WAS ... SDN-CLE ... SFN-DET ... BAL-MIN ... OAK-SEA ... BOS-TBA ... HOU-TOR
,2017-07-07,Jul,Fri,Regular Season,15,CIN-ARI ... PIT-CHN ... CHA-COL ... KCA-LAN ... SDN-PHI ... MIA-SFN ... NYN-SLN ... ATL-WAS ... DET-CLE ... BAL-MIN ... MIL-NYA ... OAK-SEA ... BOS-TBA ... ANA-TEX ... HOU-TOR
,2017-07-08,Jul,Sat,Regular Season,15,CIN-ARI ... PIT-CHN ... CHA-COL ... KCA-LAN ... SDN-PHI ... MIA-SFN ... NYN-SLN ... ATL-WAS ... DET-CLE ... BAL-MIN ... MIL-NYA ... OAK-SEA ... BOS-TBA ... ANA-TEX ... HOU-TOR
,2017-07-09,Jul,Sun,Regular Season,15,CIN-ARI ... PIT-CHN ... CHA-COL ... KCA-LAN ... SDN-PHI ... MIA-SFN ... NYN-SLN ... ATL-WAS ... DET-CLE ... BAL-MIN ... MIL-NYA ... OAK-SEA ... BOS-TBA ... ANA-TEX ... HOU-TOR
,2017-07-11,Jul,Tue,All-Star Game,1,ALS-NLS
,2017-07-14,Jul,Fri,Regular Season,15,ARI-ATL ... WAS-CIN ... LAN-MIA ... PHI-MIL ... COL-NYN ... SLN-PIT ... SFN-SDN ... TBA-ANA ... CHN-BAL ... NYA-BOS ... SEA-CHA ... TOR-DET ... MIN-HOU ... TEX-KCA ... CLE-OAK
,2017-07-15,Jul,Sat,Regular Season,15,ARI-ATL ... WAS-CIN ... LAN-MIA ... PHI-MIL ... COL-NYN ... SLN-PIT ... SFN-SDN ... TBA-ANA ... CHN-BAL ... NYA-BOS ... SEA-CHA ... TOR-DET ... MIN-HOU ... TEX-KCA ... CLE-OAK
,2017-07-16,Jul,Sun,Regular Season,16,ARI-ATL ... WAS-CIN ... LAN-MIA ... PHI-MIL ... COL-NYN ... SLN-PIT ... SFN-SDN ... TBA-ANA ... CHN-BAL ... NYA-BOS ... NYA-BOS ... SEA-CHA ... TOR-DET ... MIN-HOU ... TEX-KCA ... CLE-OAK
,2017-07-17,Jul,Mon,Regular Season,13,CHN-ATL ... WAS-CIN ... SDN-COL ... PHI-MIA ... SLN-NYN ... MIL-PIT ... CLE-SFN ... TEX-BAL ... TOR-BOS ... SEA-HOU ... DET-KCA ... NYA-MIN ... TBA-OAK
,2017-07-18,Jul,Tue,Regular Season,15,CHN-ATL ... ARI-CIN ... SDN-COL ... PHI-MIA ... SLN-NYN ... MIL-PIT ... CLE-SFN ... WAS-ANA ... TEX-BAL ... TOR-BOS ... LAN-CHA ... SEA-HOU ... DET-KCA ... NYA-MIN ... TBA-OAK
,2017-07-19,Jul,Wed,Regular Season,15,CHN-ATL ... ARI-CIN ... SDN-COL ... PHI-MIA ... SLN-NYN ... MIL-PIT ... CLE-SFN ... WAS-ANA ... TEX-BAL ... TOR-BOS ... LAN-CHA ... SEA-HOU ... DET-KCA ... NYA-MIN ... TBA-OAK
,2017-07-20,Jul,Thu,Regular Season,9,ARI-CIN ... ATL-LAN ... SLN-NYN ... MIL-PIT ... SDN-SFN ... TEX-BAL ... TOR-BOS ... DET-KCA ... NYA-SEA
,2017-07-21,Jul,Fri,Regular Season,15,WAS-ARI ... SLN-CHN ... MIA-CIN ... PIT-COL ... ATL-LAN ... OAK-NYN ... MIL-PHI ... SDN-SFN ... BOS-ANA ... HOU-BAL ... TOR-CLE ... CHA-KCA ... DET-MIN ... NYA-SEA ... TEX-TBA
